"CITY","WEATHER","VISIBILITY","TEMP","TEMP_MIN","TEMP_MAX","PRESSURE","HUMIDITY","WIND_SPEED","WIND_DEG","SEASON","FORECAST_DATETIME"
"Washington, D.C.","Clouds",0.0790569415042095,0.0659934047757883,0.0785588521756302,0.05891147240812,1.01605364477059,-1.37984900023896,-0.304393692036153,-0.650735870465624,"Spring",2021-04-19 18:00:00
"Washington, D.C.","Clouds",0.0790569415042095,0.623160496078616,0.633951667556829,0.616578791289255,0.617926502329871,-1.32217506083503,-0.0213026043484961,-0.787232578944227,"Spring",2021-04-19 21:00:00
"Washington, D.C.","Clouds",0.0790569415042095,0.744648057340134,0.75505235662491,0.738175424729502,0.352508407369389,-1.20682718202718,-0.366673731327438,-0.543488456661008,"Spring",2021-04-20 00:00:00
"Washington, D.C.","Clouds",0.0790569415042095,-0.407389161519095,-0.393316246606892,-0.414896099272844,0.352508407369389,-0.34171809096827,-1.00645958950154,-0.631236340682967,"Spring",2021-04-20 03:00:00
"Washington, D.C.","Clouds",0.0790569415042095,-0.851447144061198,-0.835960144579878,-0.859352759433749,0.48521745484963,0.119673424263149,-1.06873962879283,0.967725101494951,"Spring",2021-04-20 06:00:00
"Washington, D.C.","Clouds",0.0790569415042095,-1.18030140471738,-1.16376718222968,-1.18850226719442,0.48521745484963,0.408043121282786,-0.621455710246329,1.20171945888684,"Spring",2021-04-20 09:00:00
"Washington, D.C.","Clouds",0.0790569415042095,-1.36043813348446,-1.34333027291684,-1.36880072367479,0.48521745484963,0.638738878898496,-0.729030323567639,1.21146922377817,"Spring",2021-04-20 12:00:00
"Washington, D.C.","Clouds",0.0790569415042095,-0.45975448964906,-0.445514819481065,-0.467308441272951,0.352508407369389,0.00432554545529472,-1.09138691580784,-1.57696353514186,"Spring",2021-04-20 15:00:00
"Washington, D.C.","Clouds",0.0790569415042095,0.652485079831396,0.663182868366366,0.645929702809315,0.087090312408908,-0.745435666795761,-0.468586522894994,-0.650735870465624,"Spring",2021-04-20 18:00:00
"Washington, D.C.","Clear",0.0790569415042095,1.33951818489654,1.34802814447551,1.33357962985071,-0.311036830031814,-0.976131424411471,-0.49689563166376,-0.611736810900309,"Spring",2021-04-20 21:00:00
"Washington, D.C.","Clouds",0.0790569415042095,1.33532895864614,1.34385225864558,1.32938664249071,-0.576454924992296,-0.860783545603616,-0.372335553081191,-1.44046682666325,"Spring",2021-04-21 00:00:00
"Washington, D.C.","Clouds",0.0790569415042095,0.321536206050017,0.333287887801593,0.31468370136864,-0.576454924992296,0.119673424263149,-1.4707289733093,0.207243439971307,"Spring",2021-04-21 03:00:00
"Washington, D.C.","Clouds",0.0790569415042095,-0.45975448964906,-0.445514819481065,-0.467308441272951,-0.443745877512055,1.15780433353384,-0.40630648360371,1.20171945888684,"Spring",2021-04-21 06:00:00
"Washington, D.C.","Clouds",0.0790569415042095,-0.769757232178453,-0.754530370896168,-0.777589505913583,-0.443745877512055,1.44617403055348,-0.423291948864969,1.20171945888684,"Spring",2021-04-21 09:00:00
"Paris","Clouds",0.0790569415042095,-0.857730983436794,-0.842223973324778,-0.691633265033408,1.14876269225083,-0.226370212160415,1.37150554707478,-1.26497105861934,"Spring",2021-04-16 12:00:00
"Paris","Clouds",0.0790569415042095,-0.81793333405802,-0.802553057940407,-0.748238594393523,1.14876269225083,-0.284044151564342,1.62628752599367,-1.28447058840199,"Spring",2021-04-16 15:00:00
"Paris","Clouds",0.0790569415042095,-0.928947829693546,-0.948709061988091,-0.936923025593907,1.01605364477059,0.00432554545529472,0.867603410990747,-1.20647246927136,"Spring",2021-04-16 18:00:00
"Paris","Clouds",0.0790569415042095,-1.51125027849876,-1.49366216279445,-1.51974826863509,1.14876269225083,0.811760697110278,0.0975956524803199,-1.33321941285864,"Spring",2021-04-16 21:00:00
"Paris","Clouds",0.0790569415042095,-1.80449611602656,-1.78597417088982,-1.81325738383569,1.14876269225083,1.38850009114955,0.227817552816642,-1.54771424046787,"Spring",2021-04-17 00:00:00
"Paris","Clouds",0.0790569415042095,-2.03071433354801,-2.01147200570625,-2.03967870127615,1.01605364477059,1.67686978816919,0.199508444047876,-1.54771424046787,"Spring",2021-04-17 03:00:00
"Paris","Clouds",0.0790569415042095,-2.02652510729761,-2.00729611987632,-2.03548571391614,1.14876269225083,1.56152190936133,0.471275888228027,-1.49896541601123,"Spring",2021-04-17 06:00:00
"Paris","Clouds",0.0790569415042095,-0.962461639696724,-0.946621119073124,-0.970466924473975,1.01605364477059,0.0619994848592221,1.04311988535709,-1.37221847242395,"Spring",2021-04-17 09:00:00
"Paris","Clouds",0.0790569415042095,-0.22096859337642,-0.207489327174837,-0.228308161752465,0.750635549810111,-0.630087787987906,1.15635632043216,-1.34296917774997,"Spring",2021-04-17 12:00:00
"Paris","Clear",0.0790569415042095,-0.00731805460616257,0.00548085015178835,-0.0144658063920292,0.617926502329871,-0.803109606199689,1.20731271621594,-1.34296917774997,"Spring",2021-04-17 15:00:00
"Paris","Clouds",0.0790569415042095,-0.392726869642705,-0.378700646202124,-0.400220643512814,0.617926502329871,-0.168696272756487,0.6920869366244,-1.4209672968806,"Spring",2021-04-17 18:00:00
"Paris","Clouds",0.0790569415042095,-1.05881384345586,-1.0426664931616,-1.06690563375417,0.750635549810111,0.754086757706351,0.822308836960722,-1.52821471068521,"Spring",2021-04-17 21:00:00
"Paris","Clouds",0.0790569415042095,-1.46935801599478,-1.45190330449512,-1.47781839503501,0.750635549810111,1.38850009114955,0.20517026580163,-1.51846494579388,"Spring",2021-04-18 00:00:00
"Paris","Clouds",0.0790569415042095,-1.79821227665096,-1.77971034214492,-1.80696790279568,0.750635549810111,1.67686978816919,-0.174171791699831,1.83545417682321,"Spring",2021-04-18 03:00:00
"Paris","Clouds",0.0790569415042095,-1.82334763415335,-1.80476565712453,-1.83212582695573,0.750635549810111,1.61919584876526,-0.106229930654793,1.80620488214922,"Spring",2021-04-18 06:00:00
"Paris","Clouds",0.0790569415042095,-0.857730983436794,-0.842223973324778,-0.865642240473762,0.750635549810111,0.523391000090641,0.103257474234073,-1.51846494579388,"Spring",2021-04-18 09:00:00
"Paris","Clouds",0.0790569415042095,-0.350834607138733,-0.336941787902785,-0.358290769912729,0.617926502329871,0.119673424263149,0.108919295987826,-1.3527189426413,"Spring",2021-04-18 12:00:00
"Paris","Clouds",0.0790569415042095,-0.0659672221117236,-0.0529815514672854,-0.073167629432149,0.352508407369389,-0.168696272756487,0.199508444047876,-1.45021659155458,"Spring",2021-04-18 15:00:00
"Paris","Clouds",0.0790569415042095,-0.327793862761548,-0.31397441583815,-0.335229339432682,0.48521745484963,0.235021303071004,-0.202480900468597,-1.45021659155458,"Spring",2021-04-18 18:00:00
"Paris","Clouds",0.0790569415042095,-0.809554881557226,-0.794201286280539,-0.817422885833664,0.48521745484963,1.10013039412991,-0.389321018342451,-1.49896541601123,"Spring",2021-04-18 21:00:00
"Paris","Clouds",0.0790569415042095,-0.943610121569936,-0.927829632838422,-0.951598481353937,0.352508407369389,1.33082615174562,-0.49689563166376,-1.57696353514186,"Spring",2021-04-19 00:00:00
"Paris","Clouds",0.0790569415042095,-1.04834077782987,-1.03222677858677,-1.05642316535415,0.219799359889149,1.50384796995741,-0.621455710246329,-1.49896541601123,"Spring",2021-04-19 03:00:00
"Paris","Clouds",0.0790569415042095,-1.09651687970943,-1.08024946563101,-1.10464251999425,0.219799359889149,1.61919584876526,-0.479910166402501,-1.26497105861934,"Spring",2021-04-19 06:00:00
"Paris","Clouds",0.0790569415042095,-0.482795234026245,-0.468482191545701,-0.490369871752998,0.219799359889149,0.754086757706351,-0.638441175507589,-1.09922505546675,"Spring",2021-04-19 09:00:00
"Paris","Rain",0.0790569415042095,0.206332484164094,0.218451027478413,0.199376548968406,-0.0456187350713327,-0.11102233335256,-0.887561332672727,-1.31371988307598,"Spring",2021-04-19 12:00:00
"Paris","Rain",0.0790569415042095,0.18329173978691,0.195483655413777,0.176315118488359,-0.178327782551573,-0.11102233335256,-0.519542918678773,-1.10897482035808,"Spring",2021-04-19 15:00:00
"Paris","Rain",0.0790569415042095,-0.0408318646093402,-0.0279262364876823,-0.0480097052720975,-0.311036830031814,0.350369181878859,-0.638441175507589,-1.17722317459738,"Spring",2021-04-19 18:00:00
"Paris","Clouds",0.0790569415042095,-0.57914743778538,-0.564527565634179,-0.586808581033194,-0.178327782551573,1.15780433353384,-0.621455710246329,-0.826231638509542,"Spring",2021-04-19 21:00:00
"Paris","Clouds",0.0790569415042095,-0.891244793439971,-0.875631059964249,-0.89918613935383,-0.311036830031814,1.44617403055348,-0.870575867411468,-0.855480933183528,"Spring",2021-04-20 00:00:00
"Paris","Clouds",0.0790569415042095,-1.05671923033066,-1.04057855024663,-1.06480914007417,-0.443745877512055,1.56152190936133,-0.978150480732777,-0.816481873618213,"Spring",2021-04-20 03:00:00
